ID,Name,Height,Image,Category,Source
480,Kathy Bates,160.0,https://www.celebheights.com/tr/k/kathybates.jpg,[Acting],['Celeb Heights']
482,Jennifer Garner,171.0,https://www.celebheights.com/tr/j/jennifergarner.jpg,[Acting],['Celeb Heights']
483,Jamie Lee Curtis,170.0,https://www.celebheights.com/tr/j/jamieleecurtis.jpg,[Acting],['Celeb Heights']
484,Reese Witherspoon,156.0,https://www.celebheights.com/tr/r/reesewitherspoon.jpg,[Acting],['Celeb Heights']
485,Michelle Pfeiffer,168.0,https://www.celebheights.com/tr/m/michellepfeiffer.jpg,[Acting],['Celeb Heights']
486,Stan Lee,180.0,https://www.celebheights.com/tr/s/stanlee.jpg,[Writers],['Celeb Heights']
488,R. L. Stine,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/R._L._Stine_%2848999385372%29.jpg/330px-R._L._Stine_%2848999385372%29.jpg,[Writers],[IMDb]
489,George R. R. Martin,168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Portrait_photoshoot_at_Worldcon_75%2C_Helsinki%2C_before_the_Hugo_Awards_%E2%80%93_George_R._R._Martin_%28cropped%29.jpg/250px-Portrait_photoshoot_at_Worldcon_75%2C_Helsinki%2C_before_the_Hugo_Awards_%E2%80%93_George_R._R._Martin_%28cropped%29.jpg,[Writers],[IMDb]
490,J. R. R. Tolkien,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/J._R._R._Tolkien%2C_ca._1925.jpg/250px-J._R._R._Tolkien%2C_ca._1925.jpg,[Writers],[Google]
491,Marvin Gaye,183.0,https://www.celebheights.com/tr/m/marvingaye.jpg,[Music],['Celeb Heights']
492,Christopher Walken,183.0,https://www.celebheights.com/tr/c/christopherwalken.jpg,[Acting],['Celeb Heights']
493,Paul McCartney,178.0,https://www.celebheights.com/tr/p/paulmccartney.jpg,[Music],['Celeb Heights']
494,Billy Joel,166.0,https://www.celebheights.com/tr/b/billyjoel.jpg,[Music],['Celeb Heights']
496,Ludwig van Beethoven,162.5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Beethoven_%28cropped_2%29.jpg/206px-Beethoven_%28cropped_2%29.jpg,"[Historical,Music]",[Google]
497,Wolfgang Amadeus Mozart,162.5,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Mozart-small.jpg/202px-Mozart-small.jpg,"[Historical,Music]",[Google]
498,Johann Sebastian Bach,180.3,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg?20200513060038,"[Historical,Music]",[Google]
499,Steven Yeun,172.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Steven_Yeun_at_the_2025_Sundance_Film_Festival_%28cropped%29.jpg/250px-Steven_Yeun_at_the_2025_Sundance_Film_Festival_%28cropped%29.jpg,[Acting],[Celeb Heights]
500,Dante Basco,166.0,https://www.celebheights.com/tr/d/dantebasco.jpg,[Acting],['Celeb Heights']
503,Napoleon,169.0,https://www.celebheights.com/tr/n/napoleon.jpg,[Historical],['Celeb Heights']
504,Karl Marx,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Karl_Marx_coloured.gif/250px-Karl_Marx_coloured.gif,[Historical],[IMDb]
507,Louis XIV,162.0,https://upload.wikimedia.org/wikipedia/commons/7/71/Louis1667.jpg?20090204095702,[Historical],[Google]
508,Ulysses S. Grant,173.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ulysses_S_Grant_by_Brady_c1870-restored_%28cropped%29.jpg/250px-Ulysses_S_Grant_by_Brady_c1870-restored_%28cropped%29.jpg,[Presidents],[Wikipedia]
510,Ronald Reagan,184.0,https://www.celebheights.com/tr/r/ronaldreagan.jpg,[Presidents],['Celeb Heights']
511,Charles Dickens,173.0,https://upload.wikimedia.org/wikipedia/commons/2/29/Charles_Dickens_4.jpg,[Writers],[IMDb]
512,Thomas Edison,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Thomas_Alva_Edison%2C_1847-1931_LCCN2004667705_%28cropped%29.jpg/250px-Thomas_Alva_Edison%2C_1847-1931_LCCN2004667705_%28cropped%29.jpg,"[Scientists,Historical]",[IMDb]
513,Friedrich Nietzsche,173.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Nietzsche187a.jpg/177px-Nietzsche187a.jpg,[Historical],[IMDb]
514,Immanuel Kant,157.5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/PSM_V64_D479_Emmanuel_Kant.png/205px-PSM_V64_D479_Emmanuel_Kant.png,[Historical],[Google]
515,Sigmund Freud,172.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Austrian-psychoanalyst-Sigmund-Freud-1935.webp/500px-Austrian-psychoanalyst-Sigmund-Freud-1935.webp.png,[Historical],[IMDb]
516,Woodrow Wilson,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Collier%27s_Wilson_Woodrow_%28cropped2%29.jpg/330px-Collier%27s_Wilson_Woodrow_%28cropped2%29.jpg,[Presidents],[IMDb]
517,James Madison,163.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/James_Madison.jpg/250px-James_Madison.jpg,[Presidents],[Wikipedia]
518,John Adams,170.0,https://upload.wikimedia.org/wikipedia/commons/9/9e/Johnadamsvp.flipped.jpg?20050819151022,[Presidents],[Wikipedia]
519,Andrew Jackson,185.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/78yo_Andrew_Jackson.jpg/175px-78yo_Andrew_Jackson.jpg,[Presidents],[Wikipedia]
521,Vladimir Lenin,165.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Lenin_LCCN2014710954_%28cropped%29.jpg/210px-Lenin_LCCN2014710954_%28cropped%29.jpg,[Historical],[IMDb]
523,Michelangelo,157.5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Michelangelo_Daniele_da_Volterra_%28dettaglio%29.jpg/250px-Michelangelo_Daniele_da_Volterra_%28dettaglio%29.jpg,[Historical],[Google]
524,Nikola Tesla,188.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Tesla_raio_x_02.jpg/250px-Tesla_raio_x_02.jpg,"[Historical,Scientists]",[Google]
525,James Harden,193.0,https://www.celebheights.com/tr/j/jamesharden.jpg,[Sports],['Celeb Heights']
526,Shohei Ohtani,192.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Shohei_Ohtani_%2852251812611%29_%28cropped%29.jpg/250px-Shohei_Ohtani_%2852251812611%29_%28cropped%29.jpg,[Sports],[IMDb]
530,Simone Biles,142.0,https://www.celebheights.com/tr/s/simonebiles.jpg,[Sports],['Celeb Heights']
533,Patrick Mahomes,188.0,https://upload.wikimedia.org/wikipedia/commons/6/62/Patrick_Mahomes_in_the_Oval_Office_of_the_White_House_on_June_5%2C_2023_-_P20230605AS-0902_%28cropped%29.jpg,[Sports],[Google]
534,Diana Taurasi,183.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Diana_Taurasi_2.jpg/330px-Diana_Taurasi_2.jpg,[Sports],[Google]
535,Lewis Hamilton,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Lewis_Hamilton_2014_China.jpg/250px-Lewis_Hamilton_2014_China.jpg,[Sports],[Google]
536,Max Verstappen,181.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Max_Verstappen_2017_Malaysia_1_%28cropped%29.jpg/240px-Max_Verstappen_2017_Malaysia_1_%28cropped%29.jpg,[Sports],[Google]
537,Michael Schumacher,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Michael_Schumacher_Berkedip_%28Cropped%29.jpg/250px-Michael_Schumacher_Berkedip_%28Cropped%29.jpg,[Sports],[IMDb]
538,Buzz Aldrin,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Buzz_Aldrin_%28S69-31743%29_%28cropped%29.jpg/202px-Buzz_Aldrin_%28S69-31743%29_%28cropped%29.jpg,[Scientists],[IMDb]
540,Chris Hadfield,182.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Chris_Hadfield_2011.jpg/250px-Chris_Hadfield_2011.jpg,[Scientists],[IMDb]
542,George Takei,168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/George_Takei_in_2024_%28cropped%29.jpg/250px-George_Takei_in_2024_%28cropped%29.jpg,[Acting],[Celeb Heights]
543,John Cho,178.0,https://www.celebheights.com/tr/j/johncho.jpg,[Acting],['Celeb Heights']
545,Lucy Liu,156.0,https://www.celebheights.com/tr/l/lucyliu.jpg,[Acting],['Celeb Heights']
546,Sandra Oh,165.0,https://www.celebheights.com/tr/s/sandraoh.jpg,[Acting],['Celeb Heights']
548,Jordan Peele,171.0,https://www.celebheights.com/tr/j/jordanpeele.jpg,[Acting],['Celeb Heights']
549,Keegan Michael Key,184.0,https://www.celebheights.com/tr/k/keeganmichaelkey.jpg,[Acting],['Celeb Heights']
550,Jack Ma,152.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Jack_Ma_2008.jpg/250px-Jack_Ma_2008.jpg,"[Wealth,Tech]",[IMDb]
551,Shou Zi Chew,175.3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Shou_Zi_Chew_%28cropped%29.jpg/250px-Shou_Zi_Chew_%28cropped%29.jpg,[Tech],[Google]
552,Harriet Tubman,157.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Harriet_Tubman_%28circa_1885%29.jpg/250px-Harriet_Tubman_%28circa_1885%29.jpg,[Historical],[Google]
553,Rosa Parks,160.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Rosa_Parks_1955_2_%28cropped%29.jpg/250px-Rosa_Parks_1955_2_%28cropped%29.jpg,[Historical],[IMDb]
554,David Hasselhoff,193.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/David_Hasselhoff_1982.jpg/185px-David_Hasselhoff_1982.jpg,[Acting],[Celeb Heights]
555,Pamela Anderson,165.0,https://upload.wikimedia.org/wikipedia/commons/2/2c/Pamela-Anderson-040929.jpg,[Acting],[Celeb Heights]
556,Ed Helms,182.0,https://www.celebheights.com/tr/e/edhelms.jpg,[Acting],['Celeb Heights']
557,Owen Wilson,179.0,https://www.celebheights.com/tr/o/owenwilson.jpg,[Acting],['Celeb Heights']
558,Israel Kamakawiwoʻole,188.0,https://upload.wikimedia.org/wikipedia/en/7/79/Israel_Kamakawiwo%CA%BBole.jpg,[Music],[IMDb]
559,Alfred Hitchcock,170.0,https://www.celebheights.com/tr/a/alfredhitchcock.jpg,[Filmmakers],['Celeb Heights']
560,Woody Allen,165.0,https://www.celebheights.com/tr/w/woodyallen.jpg,[Filmmakers],['Celeb Heights']
561,Al Pacino,168.0,https://www.celebheights.com/tr/a/alpacino.jpg,[Acting],['Celeb Heights']
562,Joe Pesci,160.0,https://www.celebheights.com/tr/j/joepesci.jpg,[Acting],['Celeb Heights']
563,Robert De Niro,175.0,https://www.celebheights.com/tr/r/robertdeniro.jpg,[Acting],['Celeb Heights']
564,Jack Nicholson,177.0,https://www.celebheights.com/tr/j/jacknicholson.jpg,[Acting],['Celeb Heights']
565,Macho Man Randy Savage,184.0,https://www.celebheights.com/tr/r/randysavage.jpg,"[Acting,Sports]",[Celeb Heights]
566,Stone Cold Steve Austin,186.0,https://www.celebheights.com/tr/s/stonecoldsteveaustin.jpg,"[Sports,Acting]",['Celeb Heights']
567,The Undertaker,201.0,https://www.celebheights.com/tr/t/theundertaker.jpg,"[Sports,Acting]",['Celeb Heights']
568,Andre the Giant,224.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Andre_the_Giant_1980s_%28cropped%29.jpg/240px-Andre_the_Giant_1980s_%28cropped%29.jpg,[Sports],[IMDb]
569,Donnie Yen,169.0,https://www.celebheights.com/tr/d/donnieyen.jpg,[Acting],['Celeb Heights']
570,Jet Li,166.0,https://www.celebheights.com/tr/j/jetli.jpg,[Acting],['Celeb Heights']
571,Steve Irwin,179.0,https://www.celebheights.com/tr/s/steveirwin.jpg,[Scientists],['Celeb Heights']
572,Awkwafina,155.0,https://www.celebheights.com/tr/a/awkwafina.jpg,"[Acting,Music]",['Celeb Heights']
573,Kevin Jonas,172.0,https://www.celebheights.com/tr/k/kevinjonas.jpg,[Music],['Celeb Heights']
574,Joe Jonas,171.0,https://www.celebheights.com/tr/j/joejonas.jpg,[Music],['Celeb Heights']
576,Seong Gi-hun,191.0,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Seong_Gi-hun_season_1.png/330px-Seong_Gi-hun_season_1.png,[Acting],[IMDb]
578,Jungkook,177.0,https://upload.wikimedia.org/wikipedia/commons/9/9f/Jeon_Jungkook_at_the_White_House%2C_31_May_2022.jpg,"[Music,K-pop]",[IMDb]
579,Rosé,168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Ros%C3%A9_at_a_fan_signing_event_on_September_25%2C_2022_%28cropped%29.jpg/185px-Ros%C3%A9_at_a_fan_signing_event_on_September_25%2C_2022_%28cropped%29.jpg,"[Music,K-pop]",[IMDb]
580,Psy,170.0,https://www.celebheights.com/tr/p/psy.jpg,[Music],['Celeb Heights']
581,MC Hammer,182.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/MC_Hammer_1999.jpg/250px-MC_Hammer_1999.jpg,[Music],[IMDb]
582,Weird Al Yankovic,183.0,https://www.celebheights.com/tr/w/weirdalyankovic.jpg,[Music],['Celeb Heights']
583,Marie Curie,155.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Marie_Curie_%281900%29.jpg/250px-Marie_Curie_%281900%29.jpg,[Scientists],[IMDb]
585,Linus Pauling,183.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Linus_Pauling_1955b.png/529px-Linus_Pauling_1955b.png,[Scientists],[Google]
586,Carl Sagan,180.0,https://upload.wikimedia.org/wikipedia/commons/8/8d/Carl_Sagan_Planetary_Society_cropped.png,[Scientists],[IMDb]
587,Erwin Schrödinger,167.5,https://upload.wikimedia.org/wikipedia/commons/9/99/Erwin_Schrodinger2.jpg,[Scientists],[Google]
589,KSI,179.0,https://www.celebheights.com/tr/k/ksi.jpg,[Influencers],['Celeb Heights']
590,Anthony Padilla,180.0,https://www.celebheights.com/tr/a/anthonypadilla.jpg,[Influencers],['Celeb Heights']
591,Jimmy Page,180.0,https://www.celebheights.com/tr/j/jimmypage.jpg,[Music],['Celeb Heights']
592,Edward Van Halen,173.0,https://www.celebheights.com/tr/e/edwardvanhalen.jpg,[Music],['Celeb Heights']
595,Jon Batiste,180.3,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Jon_Batiste_MFF_2023.jpg/250px-Jon_Batiste_MFF_2023.jpg,[Music],[Google]
596,Jason Mraz,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jason_Mraz_2011.jpg/267px-Jason_Mraz_2011.jpg,[Music],[IMDb]
599,Larry Page,183.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Larry_Page_in_the_European_Parliament%2C_17.06.2009_%28cropped%29.jpg/250px-Larry_Page_in_the_European_Parliament%2C_17.06.2009_%28cropped%29.jpg,[Tech],[IMDb]
600,Alan Turing,182.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Alan_Turing_%281912-1954%29_in_1936_at_Princeton_University_%28b%26w%29.jpg/250px-Alan_Turing_%281912-1954%29_in_1936_at_Princeton_University_%28b%26w%29.jpg,[Scientists],[IMDb]
601,Jensen Huang,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Jensen_Huang_20231109.jpg/250px-Jensen_Huang_20231109.jpg,[Tech],[Google]
602,J. Robert Oppenheimer,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Oppenheimer_%28cropped%29.jpg/250px-Oppenheimer_%28cropped%29.jpg,[Scientists],[IMDb]
603,Rowan Atkinson,181.0,https://www.celebheights.com/tr/r/rowanatkinson.jpg,"[Acting,Comedy]",['Celeb Heights']
604,Randall Park,171.0,https://www.celebheights.com/tr/r/randallpark.jpg,[Acting],['Celeb Heights']
605,Zachary Levi,191.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Zachary_Levi_-_Guardians_of_the_Galaxy_premiere_-_July_2014_%28cropped%29.jpg/164px-Zachary_Levi_-_Guardians_of_the_Galaxy_premiere_-_July_2014_%28cropped%29.jpg,[Acting],[Celeb Heights]
606,Natalie Portman,159.0,https://www.celebheights.com/tr/n/natalieportman.jpg,[Acting],['Celeb Heights']
607,Taika Waititi,184.0,https://www.celebheights.com/tr/t/taikawaititi.jpg,[Acting],['Celeb Heights']
608,Bill Murray,185.0,https://www.celebheights.com/tr/b/billmurray.jpg,[Acting],['Celeb Heights']
609,Lisa Kudrow,173.0,https://www.celebheights.com/tr/l/lisakudrow.jpg,[Acting],['Celeb Heights']
610,Daniel Kaluuya,174.0,https://www.celebheights.com/tr/d/danielkaluuya.jpg,[Acting],['Celeb Heights']
611,Michael Bay,185.0,https://www.celebheights.com/tr/m/michaelbay.jpg,[Filmmakers],['Celeb Heights']
612,James Cameron,188.0,https://www.celebheights.com/tr/j/jamescameron.jpg,[Filmmakers],['Celeb Heights']
613,Quentin Tarantino,185.0,https://www.celebheights.com/tr/q/quentintarantino.jpg,[Filmmakers],['Celeb Heights']
614,Jon Favreau,184.0,https://www.celebheights.com/tr/j/jonfavreau.jpg,[Acting],['Celeb Heights']
615,Lin Manuel Miranda,174.0,https://www.celebheights.com/tr/l/linmanuelmiranda.jpg,[Acting],['Celeb Heights']
616,Luiz Inácio Lula da Silva,168.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28croped%29.jpg/250px-Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28croped%29.jpg,[Politics],[IMDb]
617,Mother Teresa,152.0,https://upload.wikimedia.org/wikipedia/commons/0/08/Mother_Teresa_1995_%28cropped%29.jpg?20220822094439,[Politics],[IMDb]
619,Walt Disney,178.0,https://www.celebheights.com/tr/w/waltdisney.jpg,[Writers],['Celeb Heights']
620,Conor McGregor,174.0,https://www.celebheights.com/tr/c/conormcgregor.jpg,[Sports],['Celeb Heights']
621,Tony Hawk,191.0,https://www.celebheights.com/tr/t/tonyhawk.jpg,[Sports],['Celeb Heights']
622,Grant Imahara,165.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Grant_Imahara_by_Gage_Skidmore.jpg/176px-Grant_Imahara_by_Gage_Skidmore.jpg,[Acting],[IMDb]
623,Gabe Newell,179.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Gabe_Newell_GDC_2010_%28cropped_2%29.jpg/250px-Gabe_Newell_GDC_2010_%28cropped_2%29.jpg,[Tech],[IMDb]
624,Nancy Reagan,163.0,https://upload.wikimedia.org/wikipedia/commons/1/18/Nancy_Reagan.jpg,[Politics],[IMDb]
626,James Monroe,183.0,https://upload.wikimedia.org/wikipedia/commons/6/62/James_Monroe_%281758%E2%80%931831%29_1858_8.jpeg?20230311221503,[Presidents],[Wikipedia]
628,V,179.0,https://upload.wikimedia.org/wikipedia/commons/3/3c/V_in_the_Oval_Office_of_the_White_House%2C_May_31%2C_2022_%28cropped%29.jpg?20240919054844,"[K-pop,Music]",[Google]
629,J-Hope,177.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/J-Hope_of_BTS%2C_November_22%2C_2024.png/170px-J-Hope_of_BTS%2C_November_22%2C_2024.png,"[K-pop,Music]",[IMDb]
630,RM,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/RM_at_%22Map_of_the_Soul_-_Persona%22_global_press_conference%2C_17_April_2019.jpg/168px-RM_at_%22Map_of_the_Soul_-_Persona%22_global_press_conference%2C_17_April_2019.jpg,"[K-pop,Music]",[IMDb]
631,Jin,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/BTS_JIN_Airport_Departure_on_20250223_03.png/184px-BTS_JIN_Airport_Departure_on_20250223_03.png,"[K-pop,Music]",[IMDb]
632,SUGA,174.0,https://upload.wikimedia.org/wikipedia/commons/6/6c/Suga_in_the_Oval_Office_of_the_White_House%2C_May_31%2C_2022_%28cropped%29.jpg,"[K-pop,Music]",[IMDb]
633,Jimin,174.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Jimin_x_Samsung_Galaxy_August_2021.png/225px-Jimin_x_Samsung_Galaxy_August_2021.png,"[K-pop,Music]",[IMDb]
636,Vincent van Gogh,170.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Vincent_van_Gogh_-_Self-Portrait_-_Google_Art_Project_%28454045%29.jpg/250px-Vincent_van_Gogh_-_Self-Portrait_-_Google_Art_Project_%28454045%29.jpg,[Historical],[IMDb]
637,Claude Monet,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Claude_Monet_1899_Nadar_crop.jpg/250px-Claude_Monet_1899_Nadar_crop.jpg,[Historical],[IMDb]
638,Salvador Dalí,172.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Salvador_Dal%C3%AD_1939.jpg/250px-Salvador_Dal%C3%AD_1939.jpg,[Historical],[IMDb]
639,Dick Cheney,173.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/46_Dick_Cheney_3x4.jpg/250px-46_Dick_Cheney_3x4.jpg,[Politics],[IMDb]
640,Colin Powell,185.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Colin_Powell_official_Secretary_of_State_photo.jpg/192px-Colin_Powell_official_Secretary_of_State_photo.jpg,[Politics],[IMDb]
642,King Charles II,188.0,https://upload.wikimedia.org/wikipedia/commons/4/44/Charles_II.2.png,[Historical],[Google]
643,Shinzo Abe,175.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/20181014kanetsushiki04.jpg/250px-20181014kanetsushiki04.jpg,[Politics],[IMDb]
644,Eric Trump,193.0,https://www.celebheights.com/tr/e/erictrump.jpg,[Politics],['Celeb Heights']
645,Melania Trump,176.0,https://www.celebheights.com/tr/m/melaniatrump.jpg,[Politics],['Celeb Heights']
646,Justin Trudeau,187.0,https://www.celebheights.com/tr/j/justintrudeau.jpg,[Politics],['Celeb Heights']
647,The Kid Laroi,180.0,https://www.celebheights.com/tr/t/thekidlaroi.jpg,[Music],['Celeb Heights']
648,The Notorious B.I.G.,188.0,https://www.celebheights.com/tr/t/thenotoriousbig.jpg,[Music],['Celeb Heights']
649,Margaret Thatcher,165.0,https://www.celebheights.com/tr/m/margaretthatcher.jpg,[Politics],['Celeb Heights']
650,Sydney Sweeney,161.0,https://www.celebheights.com/tr/s/sydneysweeney.jpg,[Acting],['Celeb Heights']
651,Sting,180.0,https://www.celebheights.com/tr/s/sting.jpg,[Music],['Celeb Heights']
652,M. Night Shyamalan,178.0,https://www.celebheights.com/tr/m/mnightshyamalan.jpg,[Filmmakers],['Celeb Heights']
653,Seal,192.0,https://www.celebheights.com/tr/s/seal.jpg,[Music],['Celeb Heights']
654,Steven Seagal,193.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Steven_Seagal_at_Russia_Expo.jpg/250px-Steven_Seagal_at_Russia_Expo.jpg,"[Acting,Sports]",[Celeb Heights]
655,Ridley Scott,173.0,https://www.celebheights.com/tr/r/ridleyscott.jpg,[Filmmakers],['Celeb Heights']
656,Sigourney Weaver,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Sigourney_Weaver_%40_2010_Academy_Awards_cropped.jpg/183px-Sigourney_Weaver_%40_2010_Academy_Awards_cropped.jpg,[Acting],[Celeb Heights]
657,Jean Claude Van Damme,175.0,https://www.celebheights.com/tr/j/jeanclaudevandamme.jpg,"[Sports,Acting]",['Celeb Heights']
658,Roddy Ricch,163.0,https://www.celebheights.com/tr/r/roddyricch.jpg,[Music],['Celeb Heights']
659,Pokimane,162.0,https://www.celebheights.com/tr/p/pokimane.jpg,[Influencers],['Celeb Heights']
660,Andrew Tate,188.0,https://www.celebheights.com/tr/a/andrewtate.jpg,[Influencers],['Celeb Heights']
661,Joe Rogan,170.0,https://www.celebheights.com/tr/j/joerogan.jpg,[Influencers],['Celeb Heights']
662,Xi Jinping,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Xi_Jinping_at_Great_Hall_of_the_People_2016_%28cropped%29.jpg/500px-Xi_Jinping_at_Great_Hall_of_the_People_2016_%28cropped%29.jpg,[Politics],[IMDb]
663,Archduke Franz Ferdinand,142.2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Ferdinand_Schmutzer_-_Franz_Ferdinand_von_%C3%96sterreich-Este%2C_um_1914_%28cropped%29.jpg/250px-Ferdinand_Schmutzer_-_Franz_Ferdinand_von_%C3%96sterreich-Este%2C_um_1914_%28cropped%29.jpg,[Historical],[Google]
664,Benito Mussolini,169.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Mussolini-dichiarazione-guerra_%28cropped%29.jpg/250px-Mussolini-dichiarazione-guerra_%28cropped%29.jpg,[Historical],[IMDb]
666,Nikita Khrushchev,160.0,https://upload.wikimedia.org/wikipedia/commons/9/90/Hru%C5%A1%C4%87ov1.JPG,[Historical],[IMDb]
667,Alexander Hamilton,169.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Ezra_Ames_portrait_of_Alexander_Hamilton%2C_posthumous%2C_ca._1810_%28cropped%29.jpg/250px-Ezra_Ames_portrait_of_Alexander_Hamilton%2C_posthumous%2C_ca._1810_%28cropped%29.jpg,[Historical],[Wikipedia]
668,Otto von Bismarck,193.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Bundesarchiv_Bild_146-2005-0057%2C_Otto_von_Bismarck.jpg/403px-Bundesarchiv_Bild_146-2005-0057%2C_Otto_von_Bismarck.jpg,[Historical],[IMDb]
669,John Quincy Adams,171.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/JQA_Photo_Crop_%28cropped%29.jpg/250px-JQA_Photo_Crop_%28cropped%29.jpg,[Presidents],[Wikipedia]
670,Lyndon B. Johnson,189.0,https://www.celebheights.com/tr/l/lyndonbjohnson.jpg,[Presidents],['Celeb Heights']
672,Catherine the Great,157.5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Catherine_II_after_Roslin%2C_Rokotov_%281780s%2C_Kunsthistorisches_Museum%29.jpg/250px-Catherine_II_after_Roslin%2C_Rokotov_%281780s%2C_Kunsthistorisches_Museum%29.jpg,[Historical],[Google]
673,Jawaharlal Nehru,178.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Jawaharlal_Nehru%2C_1947.jpg/250px-Jawaharlal_Nehru%2C_1947.jpg,[Historical],[IMDb]
674,Mao Zedong,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/1965-01_%E6%AF%9B%E6%B3%BD%E4%B8%9C_%E6%94%AF%E6%8C%81%E5%88%9A%E6%9E%9C%E5%8F%8D%E5%AF%B9%E7%BE%8E%E5%9B%BD.jpg/481px-1965-01_%E6%AF%9B%E6%B3%BD%E4%B8%9C_%E6%94%AF%E6%8C%81%E5%88%9A%E6%9E%9C%E5%8F%8D%E5%AF%B9%E7%BE%8E%E5%9B%BD.jpg,[Historical],[IMDb]
675,Queen Victoria,152.4,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Queen_Victoria_1887_%28Cropped%29.jpg/250px-Queen_Victoria_1887_%28Cropped%29.jpg,[Historical],[Google]
